CMFILE,DEATHSA,DEATHSB,DISPUTE,FATALAPC,FATALBPC,RIVALA,RIVALB,RIVALRY,RIVNUMB,RIVTYP2,SEVERITY,WARNUMB
cm365666v5,.,.,3174,0,0,365,666,365666,1006,2,29,.
cm365666v5,.,.,3659,0,0,365,666,365666,1006,2,4,.
cm365700v5,.,.,1779,0,0,365,700,365700,1007,1,12,.
cm365700v5,.,.,1781,0,0,365,700,365700,1007,1,95,.
cm365700v5,.,.,3191,0,0,365,700,365700,1008,1,29,.
cm365700v5,.,.,2053,0,0,365,700,365700,1009,2,53,.
cm365700v5,.,.,2054,0,0,365,700,365700,1009,2,53,.
cm365700v5,.,.,4054,13,7,365,700,365700,1009,2,130,.
cm365700v5,.,.,4055,0,0,365,700,365700,1009,2,6,.
cm365700v5,.,.,4176,0,0,365,700,365700,1009,2,4,.
cm365700v5,.,.,4201,13,7,365,700,365700,1009,2,130,.
cm365700v5,.,.,4228,0,0,365,700,365700,1009,2,4,.
cm365700v5,.,.,4283,1000,91,365,700,365700,1009,2,174,.
cm365710v5,302,2000,31,302,151,365,710,365710,1010,2,166,82
cm365710v5,200,3000,41,200,3000,365,710,365710,1010,2,184,118
cm365710v5,.,.,104,0,0,365,710,365710,1010,2,29,.
cm365710v5,.,.,343,13,13,365,710,365710,1010,2,133,.
cm365710v5,.,.,349,175,175,365,710,365710,1010,2,163,.
cm365710v5,.,.,364,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,378,0,0,365,710,365710,1010,2,2,.
cm365710v5,.,.,1142,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,1143,0,0,365,710,365710,1010,2,53,.
cm365710v5,.,.,1668,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,1674,0,0,365,710,365710,1010,2,53,.
cm365710v5,.,.,2182,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,2208,13,2,365,710,365710,1010,2,127,.
cm365710v5,.,.,2314,175,88,365,710,365710,1010,2,160,.
cm365710v5,.,.,2700,0,0,365,710,365710,1010,2,53,.
cm365710v5,.,.,2703,0,0,365,710,365710,1010,2,29,.
cm365710v5,.,.,2704,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,2706,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,2707,0,0,365,710,365710,1010,2,29,.
cm365710v5,.,.,2708,0,0,365,710,365710,1010,2,4,.
cm365710v5,.,.,2709,0,0,365,710,365710,1010,2,22,.
cm365710v5,.,.,2710,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,2711,0,0,365,710,365710,1010,2,29,.
cm365710v5,.,.,2712,0,0,365,710,365710,1010,2,4,.
cm365710v5,.,.,2713,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,2714,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,2715,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,2716,13,13,365,710,365710,1010,2,133,.
cm365710v5,.,.,2717,13,13,365,710,365710,1010,2,133,.
cm365710v5,.,.,2718,13,13,365,710,365710,1010,2,133,.
cm365710v5,.,.,3007,77,111,365,710,365710,1010,2,156,.
cm365710v5,.,.,3245,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,3247,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3249,0,0,365,710,365710,1010,2,53,.
cm365710v5,242,3758,3250,242,3758,365,710,365710,1010,2,186,83
cm365710v5,.,.,3254,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,3255,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3256,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3257,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3258,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3259,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3263,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3264,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,3265,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,3642,0,0,365,710,365710,1010,2,95,.
cm365710v5,.,.,3645,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3646,0,0,365,710,365710,1010,2,4,.
cm365710v5,.,.,3647,0,0,365,710,365710,1010,2,4,.
cm365710v5,.,.,3655,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,3656,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,4052,0,0,365,710,365710,1010,2,6,.
cm365710v5,.,.,4104,0,0,365,710,365710,1010,2,6,.
cm365713v5,.,.,173,0,0,365,713,365713,1011,2,22,.
cm365713v5,.,.,1448,0,0,365,713,365713,1011,2,6,.
cm365713v5,.,.,2036,0,0,365,713,365713,1011,2,6,.
cm365713v5,.,.,3266,0,0,365,713,365713,1011,2,6,.
cm365730v5,.,.,131,0,0,365,730,365730,1012,1,4,.
cm365730v5,.,.,180,0,0,365,730,365730,1012,1,83,.
cm365732v5,.,.,611,3,1,365,732,365732,1013,2,111,.
cm365732v5,.,.,1709,0,0,365,732,365732,1013,2,22,.
cm365732v5,.,.,2930,0,0,365,732,365732,1013,2,6,.
cm365732v5,.,.,3008,0,0,365,732,365732,1013,2,6,.
cm365732v5,.,.,3063,0,0,365,732,365732,1013,2,6,.
cm365740v5,.,.,16,0,0,365,740,365740,11014,2,4,.
cm365740v5,.,.,106,0,0,365,740,365740,11014,2,4,.
cm365740v5,.,.,131,0,0,365,740,365740,11014,2,29,.
cm365740v5,.,.,178,0,0,365,740,365740,11014,2,95,.
cm365740v5,71453,80378,180,71453,80378,365,740,365740,11014,2,203,85
cm365740v5,.,.,182,0,0,365,740,365740,11014,2,95,.
cm365740v5,5000,20000,183,5000,12500,365,740,365740,11014,2,196,136
cm365740v5,1200,526,184,1200,526,365,740,365740,11014,2,179,133
cm365740v5,.,.,197,0,0,365,740,365740,11014,2,95,.
cm365740v5,.,.,227,63,63,365,740,365740,11014,2,152,.
cm365740v5,.,.,253,0,0,365,740,365740,11014,2,6,.
cm365740v5,7500000,1740000,258,972755,1191399,365,740,365740,11014,2,195,139
cm365740v5,.,.,365,0,0,365,740,365740,11014,2,29,.
cm365740v5,.,.,409,13,13,365,740,365740,11014,2,133,.
cm365740v5,.,.,510,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,1177,0,0,365,740,365740,11014,2,95,.
cm365740v5,.,.,1799,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2229,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2606,0,0,365,740,365740,11014,2,95,.
cm365740v5,.,.,2702,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2721,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2722,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2724,0,0,365,740,365740,11014,2,29,.
cm365740v5,.,.,2726,0,0,365,740,365740,11014,2,4,.
cm365740v5,.,.,2727,0,0,365,740,365740,11014,2,12,.
cm365740v5,.,.,2728,0,0,365,740,365740,11014,2,29,.
cm365740v5,.,.,2847,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2852,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2861,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2873,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2882,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2888,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2893,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2903,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2911,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2925,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2930,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2937,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2964,0,0,365,740,365740,11014,2,4,.
cm365740v5,.,.,2976,0,0,365,740,365740,11014,2,29,.
cm365740v5,.,.,2993,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2994,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,2995,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,3207,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,3260,0,0,365,740,365740,11014,2,2,.
cm365740v5,.,.,4042,0,0,365,740,365740,11014,2,53,.
cm365740v5,.,.,4222,0,0,365,740,365740,11014,2,6,.
cm365740v5,.,.,4239,0,0,365,740,365740,11014,2,29,.
cm365740v5,.,.,4297,0,0,365,740,365740,11014,2,6,.
cm365770v5,.,.,253,0,0,365,770,365770,1016,1,6,.
cm365800v5,.,.,1353,0,0,365,800,365800,1017,1,53,.
cm365800v5,.,.,1363,0,0,365,800,365800,1017,1,12,.
cm365812v5,.,.,1353,0,0,365,812,365812,1018,1,53,.
cm365812v5,.,.,1363,0,0,365,812,365812,1018,1,53,.
cm365817v5,.,.,611,3,1,365,817,365817,1019,1,111,.
cm365840v5,.,.,2863,0,0,365,840,365840,1020,1,6,.
cm365900v5,.,.,611,0,0,365,900,365900,1022,1,36,.
cm365900v5,.,.,1353,0,0,365,900,365900,1022,1,29,.
cm365920v5,.,.,1353,0,0,365,920,365920,1024,1,29,.
cm368370v5,.,.,4240,0,0,368,370,368370,1025,1,4,.
cm368411v5,.,.,4214,0,0,368,411,368411,1026,1,6,.
cm371373v5,.,.,3564,1000,500,371,373,371373,1027,2,177,.
cm371373v5,.,.,4175,13,13,371,373,371373,1027,2,133,.
cm371373v5,.,.,4232,0,0,371,373,371373,1027,2,6,.
cm371373v5,.,.,4235,0,0,371,373,371373,1027,2,6,.
cm371373v5,.,.,4236,0,0,371,373,371373,1027,2,2,.
cm371373v5,.,.,4318,0,0,371,373,371373,1027,2,95,.
cm371373v5,.,.,4319,0,0,371,373,371373,1027,2,95,.
cm371630v5,.,.,3564,0,0,371,630,371630,1028,1,83,.
cm371630v5,.,.,4285,13,13,371,630,371630,1028,1,133,.
cm371640v5,.,.,3564,0,0,371,640,371640,1029,1,95,.
cm371640v5,.,.,4221,0,0,371,640,371640,1029,1,6,.
cm372373v5,.,.,4109,0,0,372,373,372373,1030,1,4,.
cm373630v5,.,.,4317,0,0,373,630,373630,1031,1,29,.
cm385390v5,.,.,2939,0,0,385,390,385390,1040,1,6,.
cm385390v5,.,.,2970,0,0,385,390,385390,1041,1,6,.
cm385900v5,.,.,4296,0,0,385,900,385900,1044,1,6,.
cm390713v5,.,.,3204,0,0,390,713,390713,1046,1,6,.
cm404433v5,.,.,3565,0,0,404,433,404433,1047,1,6,.
cm404433v5,.,.,3952,13,13,404,433,404433,1047,1,133,.
cm411481v5,.,.,1340,0,0,411,481,411481,1048,1,53,.
cm420433v5,.,.,1384,0,0,420,433,420433,1049,1,6,.
cm420433v5,.,.,2616,0,0,420,433,420433,1049,1,95,.
cm432435v5,.,.,1410,0,0,432,435,432435,1050,1,95,.
cm432436v5,.,.,4308,13,13,432,436,432436,1051,1,133,.
cm432439v5,.,.,1411,13,13,432,439,432439,1052,2,133,.
cm432439v5,.,.,2583,63,63,432,439,432439,1052,2,152,.
cm432439v5,.,.,3629,0,0,432,439,432439,1052,2,95,.
cm433435v5,.,.,3910,0,0,433,435,433435,1053,1,53,.
cm433435v5,.,.,3953,13,13,433,435,433435,1053,1,133,.
cm433645v5,.,.,3957,40,88,433,645,433645,1054,1,152,.
cm434436v5,.,.,1407,0,0,434,436,434436,1056,1,6,.
cm434475v5,.,.,4312,0,0,434,475,434475,1057,1,6,.
cm435600v5,.,.,2809,0,0,435,600,435600,1058,2,29,.
cm435600v5,.,.,3094,0,0,435,600,435600,1058,2,4,.
cm435600v5,.,.,3119,0,0,435,600,435600,1058,2,6,.
cm435615v5,.,.,1331,0,0,435,615,435615,1059,1,2,.
cm436483v5,.,.,4067,13,13,436,483,436483,1060,1,133,.
cm436645v5,.,.,3957,40,88,436,645,436645,1061,1,152,.
cm437438v5,.,.,1351,13,13,437,438,437438,1063,1,133,.
cm437438v5,.,.,1352,0,0,437,438,437438,1063,1,95,.
cm437438v5,.,.,4309,0,0,437,438,437438,1064,1,6,.
cm437450v5,.,.,3954,0,0,437,450,437450,1065,1,2,.
cm437475v5,.,.,4085,0,0,437,475,437475,1066,1,95,.
cm438450v5,.,.,4257,13,13,438,450,438450,1067,1,133,.
cm438450v5,.,.,4302,0,0,438,450,438450,1067,1,4,.
cm438451v5,.,.,4251,0,0,438,451,438451,1068,1,95,.
cm438451v5,.,.,4300,0,0,438,451,438451,1068,1,53,.
cm438452v5,.,.,1351,0,0,438,452,438452,1069,2,6,.
cm438452v5,.,.,1408,0,0,438,452,438452,1069,2,95,.
cm438452v5,.,.,1409,0,0,438,452,438452,1069,2,2,.
cm450451v5,.,.,3978,0,0,450,451,450451,1070,2,6,.
cm450451v5,.,.,4256,0,0,450,451,450451,1070,2,12,.
cm450451v5,.,.,4301,0,0,450,451,450451,1070,2,6,.
cm450475v5,.,.,4255,0,0,450,475,450475,1071,1,4,.
cm450740v5,.,.,3526,0,0,450,740,450740,1074,1,6,.
cm451452v5,.,.,4251,0,0,451,452,451452,1075,1,95,.
cm451475v5,.,.,4251,0,0,451,475,451475,1076,1,95,.
cm451645v5,.,.,3957,40,88,451,645,451645,1077,1,152,.
cm452461v5,.,.,1417,0,0,452,461,452461,1079,2,95,.
cm452461v5,.,.,1418,0,0,452,461,452461,1079,2,4,.
cm452461v5,.,.,1419,13,13,452,461,452461,1079,2,133,.
cm452461v5,.,.,3076,0,0,452,461,452461,1079,2,95,.
cm452461v5,.,.,3125,0,0,452,461,452461,1079,2,2,.
cm452461v5,.,.,4066,0,0,452,461,452461,1079,2,4,.
cm452461v5,.,.,4116,0,0,452,461,452461,1079,2,4,.
cm452461v5,.,.,4163,0,0,452,461,452461,1079,2,4,.
cm452490v5,.,.,2610,0,0,452,490,452490,1080,1,4,.
cm471475v5,.,.,2807,0,0,471,475,471475,1081,2,4,.
cm471475v5,.,.,3103,0,0,471,475,471475,1081,2,4,.
cm471475v5,.,.,3104,13,13,471,475,471475,1081,2,133,.
cm471475v5,.,.,4119,13,13,471,475,471475,1081,2,133,.
cm471475v5,.,.,4165,13,13,471,475,471475,1081,2,133,.
cm471475v5,.,.,4166,63,63,471,475,471475,1081,2,152,.
cm471475v5,.,.,4250,0,0,471,475,471475,1081,2,95,.
cm471481v5,.,.,1339,0,0,471,481,471481,1082,1,6,.
cm471482v5,.,.,4306,0,0,471,482,471482,1083,1,6,.
cm475483v5,.,.,3066,375,375,475,483,475483,1084,1,171,.
cm475483v5,.,.,4068,0,0,475,483,475483,1085,1,6,.
cm482483v5,.,.,1323,0,0,482,483,482483,1086,1,6,.
cm482483v5,.,.,4284,0,0,482,483,482483,1087,1,4,.
cm482484v5,.,.,2150,0,0,482,484,482484,1088,1,95,.
cm482500v5,.,.,2150,0,0,482,500,482500,1089,1,95,.
cm482540v5,.,.,2150,57,56,482,540,482540,1090,1,150,.
cm483500v5,.,.,4339,0,0,483,500,483500,1091,1,100,.
cm483517v5,.,.,4339,0,0,483,517,483517,1092,1,100,.
cm483620v5,.,.,1337,0,0,483,620,483620,1093,2,6,.
cm483620v5,.,.,3631,0,0,483,620,483620,1093,2,95,.
cm483620v5,.,.,3633,0,0,483,620,483620,1093,2,12,.
cm483620v5,.,.,3634,0,0,483,620,483620,1093,2,95,.
cm483620v5,.,.,3635,0,0,483,620,483620,1093,2,95,.
cm483620v5,.,.,4164,0,0,483,620,483620,1093,2,4,.
cm483625v5,.,.,1322,0,0,483,625,483625,1094,1,53,.
cm484490v5,.,.,1325,0,0,484,490,484490,1095,2,53,.
cm484490v5,.,.,1328,0,0,484,490,484490,1095,2,4,.
cm484490v5,.,.,1329,0,0,484,490,484490,1095,2,2,.
cm484490v5,.,.,2150,56,57,484,490,484490,1095,2,150,.
cm484490v5,.,.,2620,0,0,484,490,484490,1095,2,22,.
cm484490v5,.,.,2806,0,0,484,490,484490,1095,2,95,.
cm484490v5,.,.,3121,0,0,484,490,484490,1095,2,4,.
cm484490v5,.,.,4069,0,0,484,490,484490,1095,2,6,.
cm484490v5,.,.,4245,0,0,484,490,484490,1095,2,95,.
cm484540v5,.,.,4168,13,13,484,540,484540,1096,1,133,.
cm484540v5,.,.,4246,0,0,484,540,484540,1096,1,95,.
cm484600v5,.,.,2150,0,0,484,600,484600,1097,1,95,.
cm484651v5,.,.,2150,0,0,484,651,484651,1098,1,95,.
cm490500v5,.,.,1319,0,0,490,500,490500,1099,1,95,.
cm490500v5,.,.,2150,0,0,490,500,490500,1100,2,53,.
cm490500v5,.,.,2805,13,13,490,500,490500,1100,2,133,.
cm490500v5,.,.,4170,0,0,490,500,490500,1100,2,53,.
cm490500v5,.,.,4339,0,0,490,500,490500,1100,2,100,.
cm490517v5,.,.,4122,175,175,490,517,490517,1101,1,163,.
cm490517v5,.,.,4339,0,0,490,517,490517,1101,1,100,.
cm490540v5,.,.,1441,0,0,490,540,490540,1102,2,95,.
cm490540v5,.,.,2150,57,56,490,540,490540,1102,2,150,.
cm490540v5,.,.,3011,0,0,490,540,490540,1102,2,95,.
cm490540v5,.,.,4071,0,0,490,540,490540,1103,1,4,.
cm490540v5,.,.,4244,0,0,490,540,490540,1103,1,4,.
cm490551v5,.,.,2619,13,13,490,551,490551,1104,2,133,.
cm490551v5,.,.,3060,0,0,490,551,490551,1104,2,95,.
cm490551v5,.,.,3090,0,0,490,551,490551,1104,2,95,.
cm490551v5,.,.,3112,0,0,490,551,490551,1104,2,6,.
cm490551v5,.,.,3602,0,0,490,551,490551,1104,2,6,.
cm490551v5,.,.,3955,0,0,490,551,490551,1104,2,6,.
cm490551v5,.,.,4307,0,0,490,551,490551,1104,2,6,.
cm490552v5,.,.,1324,0,0,490,552,490552,1105,1,2,.
cm490560v5,.,.,2148,0,0,490,560,490560,1106,1,95,.
cm490620v5,.,.,3634,0,0,490,620,490620,1107,1,95,.
cm500501v5,.,.,1366,0,0,500,501,500501,1108,2,6,.
cm500501v5,.,.,1367,0,0,500,501,500501,1108,2,6,.
cm500501v5,.,.,1368,0,0,500,501,500501,1108,2,95,.
cm500501v5,.,.,1809,0,0,500,501,500501,1108,2,6,.
cm500501v5,.,.,2804,63,63,500,501,500501,1108,2,152,.
cm500501v5,.,.,3911,13,13,500,501,500501,1108,2,133,.
cm500501v5,.,.,4083,0,0,500,501,500501,1108,2,29,.
cm500501v5,.,.,4084,0,0,500,501,500501,1108,2,4,.
cm500501v5,.,.,4249,0,0,500,501,500501,1108,2,4,.
cm500510v5,.,.,1380,63,63,500,510,500510,1109,2,152,.
cm500510v5,.,.,1381,63,63,500,510,500510,1109,2,152,.
cm500510v5,.,.,1382,0,0,500,510,500510,1109,2,95,.
cm500510v5,.,.,2140,13,13,500,510,500510,1109,2,133,.
cm500510v5,1500,1000,2141,1500,750,500,510,500510,1109,2,181,190
cm500517v5,.,.,2621,0,0,500,517,500517,1110,1,4,.
cm500517v5,.,.,3979,0,0,500,517,500517,1111,2,95,.
cm500517v5,.,.,4252,0,0,500,517,500517,1111,2,95,.
cm500517v5,.,.,4253,0,0,500,517,500517,1111,2,95,.
cm500517v5,.,.,4310,0,0,500,517,500517,1111,2,4,.
cm500551v5,.,.,1382,0,0,500,551,500551,1113,1,53,.
cm500551v5,.,.,3267,0,0,500,551,500551,1113,1,4,.
cm500552v5,.,.,4339,0,0,500,552,500552,1114,1,100,.
cm500600v5,.,.,2150,0,0,500,600,500600,1116,1,95,.
cm500625v5,.,.,1382,0,0,500,625,500625,11117,2,6,.
cm500625v5,.,.,1403,0,0,500,625,500625,11117,2,6,.
cm500625v5,.,.,1404,0,0,500,625,500625,11117,2,12,.
cm500625v5,.,.,2622,0,0,500,625,500625,11117,2,2,.
cm500625v5,.,.,3912,0,0,500,625,500625,11117,2,95,.
cm500625v5,.,.,4078,0,0,500,625,500625,11117,2,95,.
cm500625v5,.,.,4248,0,0,500,625,500625,11117,2,53,.
cm500625v5,.,.,4304,0,0,500,625,500625,11117,2,4,.
cm500625v5,.,.,4305,0,0,500,625,500625,11117,2,4,.
cm500651v5,.,.,2150,0,0,500,651,500651,1119,1,95,.
cm500666v5,.,.,1377,13,13,500,666,500666,1120,1,133,.
cm501510v5,.,.,2144,0,0,501,510,501510,1121,1,6,.
cm501520v5,.,.,1378,63,63,501,520,501520,1122,2,152,.
cm501520v5,.,.,1426,0,0,501,520,501520,1122,2,95,.
cm501520v5,.,.,3129,0,0,501,520,501520,1122,2,95,.
cm501520v5,.,.,3913,0,0,501,520,501520,1122,2,22,.
cm501530v5,.,.,4188,13,13,501,530,501530,1123,1,133,.
cm501651v5,.,.,3010,0,0,501,651,501651,1124,1,95,.
cm510516v5,.,.,1362,0,0,510,516,510516,1125,1,6,.
cm510516v5,.,.,2617,0,0,510,516,510516,1125,1,95,.
cm510516v5,.,.,4118,0,0,510,516,510516,1126,2,4,.
cm510516v5,.,.,4123,0,0,510,516,510516,1126,2,95,.
cm510516v5,.,.,4311,0,0,510,516,510516,1126,2,4,.
cm510552v5,.,.,3131,0,0,510,552,510552,1127,1,22,.
cm510560v5,.,.,3127,0,0,510,560,510560,1128,1,22,.
cm510620v5,.,.,1381,0,0,510,620,510620,1129,1,53,.
cm510620v5,1000,500,2141,250,500,510,620,510620,1129,1,171,190
cm516517v5,.,.,1361,0,0,516,517,516517,1130,2,6,.
cm516517v5,.,.,1362,0,0,516,517,516517,1130,2,6,.
cm516517v5,.,.,2615,0,0,516,517,516517,1130,2,6,.
cm517552v5,.,.,4339,0,0,517,552,517552,1132,1,100,.
cm517565v5,.,.,4339,0,0,517,565,517565,1133,1,100,.
cm520530v5,.,.,1378,0,0,520,530,520530,1134,2,53,.
cm520530v5,.,.,1421,0,0,520,530,520530,1134,2,29,.
cm520530v5,.,.,1423,0,0,520,530,520530,1134,2,53,.
cm520530v5,.,.,1425,63,63,520,530,520530,1134,2,152,.
cm520530v5,.,.,1427,13,13,520,530,520530,1134,2,133,.
cm520530v5,.,.,1428,13,13,520,530,520530,1134,2,133,.
cm520530v5,.,.,2066,0,0,520,530,520530,1134,2,95,.
cm520530v5,.,.,2067,13,13,520,530,520530,1134,2,133,.
cm520530v5,.,.,2068,0,0,520,530,520530,1134,2,29,.
cm520530v5,3500,1800,2069,2520,1800,520,530,520530,1134,2,186,189
cm520530v5,.,.,2070,0,0,520,530,520530,1134,2,95,.
cm520530v5,.,.,2071,63,63,520,530,520530,1134,2,152,.
cm520530v5,.,.,2072,375,375,520,530,520530,1134,2,171,.
cm520530v5,.,.,2073,0,0,520,530,520530,1134,2,6,.
cm520530v5,.,.,2074,63,63,520,530,520530,1134,2,152,.
cm520530v5,.,.,2075,63,63,520,530,520530,1134,2,152,.
cm520552v5,.,.,1324,0,0,520,552,520552,1135,1,2,.
cm520620v5,.,.,3098,0,0,520,620,520620,1136,1,29,.
cm522531v5,.,.,4082,0,0,522,531,522531,1137,1,6,.
cm522531v5,.,.,4187,0,0,522,531,522531,1137,1,29,.
cm522680v5,.,.,2567,0,0,522,680,522680,1138,1,6,.
cm530531v5,.,.,4258,1000,1000,530,531,530531,1139,1,180,.
cm530625v5,.,.,1422,0,0,530,625,530625,1140,2,6,.
cm530625v5,.,.,2137,0,0,530,625,530625,1140,2,6,.
cm530625v5,.,.,2142,0,0,530,625,530625,1140,2,29,.
cm530625v5,.,.,2757,0,0,530,625,530625,1140,2,4,.
cm530625v5,.,.,2802,0,0,530,625,530625,1140,2,95,.
cm530625v5,.,.,2803,0,0,530,625,530625,1140,2,6,.
cm530625v5,.,.,3000,0,0,530,625,530625,1140,2,6,.
cm530625v5,.,.,3056,0,0,530,625,530625,1140,2,29,.
cm530625v5,.,.,4079,0,0,530,625,530625,1140,2,95,.
cm530625v5,.,.,4130,0,0,530,625,530625,1140,2,95,.
cm530710v5,120,422612,51,69,297,530,710,530710,1141,1,163,151
cm530731v5,120,316579,51,51,223,530,731,530731,1142,1,160,151
cm530740v5,.,.,3527,0,0,530,740,530740,1143,1,6,.
cm531625v5,.,.,4081,0,0,531,625,531625,1144,1,4,.
cm531625v5,.,.,4124,0,0,531,625,531625,1144,1,95,.
cm531679v5,.,.,4121,0,0,531,679,531679,1145,2,95,.
cm531679v5,.,.,4132,0,0,531,679,531679,1145,2,6,.
cm531679v5,.,.,4200,0,0,531,679,531679,1145,2,6,.
cm540551v5,.,.,1441,0,0,540,551,540551,1146,1,53,.
cm540551v5,.,.,4303,0,0,540,551,540551,1147,1,95,.
cm540552v5,.,.,3002,0,0,540,552,540552,1148,1,6,.
cm540560v5,.,.,1441,0,0,540,560,540560,1149,1,95,.
cm540571v5,.,.,2756,0,0,540,571,540571,1150,1,6,.
cm540600v5,.,.,2150,0,0,540,600,540600,1151,1,95,.
cm540600v5,.,.,3012,0,0,540,600,540600,1151,1,95,.
cm540651v5,.,.,2150,0,0,540,651,540651,1152,1,95,.
cm541552v5,.,.,1430,0,0,541,552,541552,1153,1,95,.
cm541553v5,.,.,2589,0,0,541,553,541553,1154,1,2,.
cm541560v5,.,.,2800,0,0,541,560,541560,1155,2,53,.
cm541560v5,.,.,2801,0,0,541,560,541560,1155,2,6,.
cm541560v5,.,.,3070,0,0,541,560,541560,1155,2,95,.
cm541572v5,.,.,4169,0,0,541,572,541572,1156,1,4,.
cm551552v5,.,.,1396,0,0,551,552,551552,1157,2,95,.
cm551552v5,.,.,1397,7,13,551,552,551552,1157,2,130,.
cm551552v5,.,.,1399,0,0,551,552,551552,1157,2,29,.
cm551552v5,.,.,1401,0,0,551,552,551552,1157,2,22,.
cm551552v5,.,.,1430,0,0,551,552,551552,1157,2,95,.
cm551552v5,.,.,1611,0,0,551,552,551552,1157,2,2,.
cm551552v5,.,.,1804,0,0,551,552,551552,1157,2,4,.
cm551552v5,.,.,3131,0,0,551,552,551552,1157,2,95,.
cm551553v5,.,.,2589,0,0,551,553,551553,1158,1,2,.
cm551560v5,.,.,1396,0,0,551,560,551560,1159,2,95,.
cm551560v5,.,.,1397,7,13,551,560,551560,1159,2,130,.
cm551560v5,.,.,1398,0,0,551,560,551560,1159,2,2,.
cm551560v5,.,.,1400,0,0,551,560,551560,1159,2,2,.
cm551560v5,.,.,1611,0,0,551,560,551560,1159,2,2,.
cm551560v5,.,.,2571,0,0,551,560,551560,1159,2,4,.
cm551560v5,.,.,2810,0,0,551,560,551560,1159,2,6,.
cm551560v5,.,.,3005,0,0,551,560,551560,1159,2,6,.
cm551560v5,.,.,3127,0,0,551,560,551560,1159,2,95,.
cm551560v5,.,.,3215,0,0,551,560,551560,1159,2,95,.
cm551560v5,.,.,3227,0,0,551,560,551560,1159,2,95,.
cm552553v5,.,.,2589,0,0,552,553,552553,1160,1,2,.
cm552560v5,.,.,2570,0,0,552,560,552560,1161,1,6,.
cm552560v5,.,.,2755,0,0,552,560,552560,1161,1,2,.
cm552571v5,.,.,1333,13,13,552,571,552571,1162,2,133,.
cm552571v5,.,.,1334,0,0,552,571,552571,1162,2,6,.
cm552571v5,.,.,1335,0,0,552,571,552571,1162,2,6,.
cm552571v5,.,.,3004,0,0,552,571,552571,1162,2,95,.
cm552571v5,.,.,3015,13,13,552,571,552571,1162,2,133,.
cm552571v5,.,.,3124,0,0,552,571,552571,1162,2,6,.
cm552571v5,.,.,3268,0,0,552,571,552571,1162,2,6,.
cm552580v5,.,.,1324,0,0,552,580,552580,1163,1,2,.
cm560570v5,.,.,3073,0,0,560,570,560570,1164,1,6,.
cm560570v5,.,.,4162,0,0,560,570,560570,1165,1,29,.
cm560570v5,.,.,4237,0,0,560,570,560570,1165,1,4,.
cm560571v5,.,.,2580,0,0,560,571,560571,1166,2,6,.
